Stimulus Name,Respondent Name,Gender,Age,Group,Fixation Number(per AOI),Fixation Centroid X,Fixation Centroid Y,Fixation StartMs,Duration Ms,AOI Label,Fixation Sequence(Across AOIs)
Instructions-Part-2,P00,Male,47,G1,8,433.75,281,1541.28225,166.546600000002,N/A,8
Instructions-Part-2,P00,Male,47,G1,9,541.071428571429,304.928571428571,1757.79399999999,116.58110000001,N/A,9
Instructions-Part-2,P00,Male,47,G1,10,714.384615384615,304,1924.34,216.510900000008,N/A,10
Instructions-Part-2,P00,Male,47,G1,11,869.071428571429,299.107142857143,2190.8144,233.166599999997,N/A,11
Instructions-Part-2,P00,Male,47,G1,12,368375,304625,2490.59974999999,66.6177500000049,N/A,12
Instructions-Part-2,P00,Male,47,G1,13,229625,306.708333333333,2590.52725,199.857100000008,N/A,13
Instructions-Part-2,P00,Male,47,G1,14,192.222222222222,319.722222222222,2807.03905000001,149.892400000012,N/A,14
Instructions-Part-2,P00,Male,47,G1,15,997.678571428571,293.428571428571,3040.2026,233.167249999999,N/A,15
Instructions-Part-2,P00,Male,47,G1,16,1153.2,306.55,3323.33379999999,166.54595,N/A,16
Instructions-Part-2,P00,Male,47,G1,17,1262.59090909091,312.045454545455,3639.77305,183.200550000009,N/A,17
Instructions-Part-2,P00,Male,47,G1,18,1475.71875,317.28125,4056.13885,266.475149999998,N/A,18
Instructions-Part-2,P00,Male,47,G1,19,1411.33333333333,328,4355.92545,149.890649999987,N/A,19
Instructions-Part-2,P00,Male,47,G1,20,1471.2,327.4,4539.12555,416.368300000002,N/A,20
Instructions-Part-2,P00,Male,47,G1,21,1339.6,314.085714285714,5005.45795,582.91350000001,N/A,21
Instructions-Part-2,P00,Male,47,G1,22,1543.2,313.5,5654.99035000001,83.2720499999996,N/A,22
Instructions-Part-2,P00,Male,47,G1,23,1521075,315.15,5754917,333.094499999992,N/A,23
Instructions-Part-2,P00,Male,47,G1,24,1461.66666666667,308375,6121.3205,199.856650000002,N/A,24
Instructions-Part-2,P00,Male,47,G1,25,1649.7,314.5,6371.14155,83.2728000000061,N/A,25
Instructions-Part-2,P00,Male,47,G1,26,1596.4,317.9,6471.06885,83.2734500000079,N/A,26
Instructions-Part-2,P00,Male,47,G1,27,440.8,339.1,6770.85345,83.2741000000096,N/A,27
Instructions-Part-2,P00,Male,47,G1,28,220.6875,373.5,6904.09225,133.237399999998,N/A,28
Instructions-Part-2,P00,Male,47,G1,29,178.15,371.9,7070.63710000001,166.547849999988,N/A,29
Instructions-Part-2,P00,Male,47,G1,30,526.607142857143,362.5,7303.8033,233.165249999991,N/A,30
Instructions-Part-2,P00,Male,47,G1,31,642.25,358.3125,7603.58689999999,133.238650000014,N/A,31
Instructions-Part-2,P00,Male,47,G1,32,763.694444444445,365.138888888889,7786.78955,299.783900000009,N/A,32
Instructions-Part-2,P00,Male,47,G1,33,814.576923076923,361.346153846154,8236.46679999999,216.511599999998,N/A,33
Instructions-Part-2,P00,Male,47,G1,34,690.4,373.285714285714,8519.5962,582.913449999993,N/A,34
Instructions-Part-2,P00,Male,47,G1,35,798375,370,9152.47345,266.475250000018,N/A,35
Instructions-Part-2,P00,Male,47,G1,36,968.65625,365.71875,9468.91250000001,266.475649999993,N/A,36
Instructions-Part-2,P00,Male,47,G1,37,1100.14285714286,370.178571428571,9768.6977,466.330400000006,N/A,37
Instructions-Part-2,P00,Male,47,G1,38,870.846153846154,352.961538461538,10268.33805,216.510949999996,N/A,38
Instructions-Part-2,P00,Male,47,G1,39,989.6,388.9,10668.04995,83.273749999993,N/A,39
Instructions-Part-2,P00,Male,47,G1,40,1118.85714285714,372.214285714286,10834.59735,233.166350000014,N/A,40
Instructions-Part-2,P00,Male,47,G1,41,1253.95833333333,376.583333333333,11117.72755,199.855699999986,N/A,41
Instructions-Part-2,P00,Male,47,G1,42,1385.60526315789,378.315789473684,11367.54925,316.438150000002,N/A,42
Instructions-Part-2,P00,Male,47,G1,43,1484.3125,377375,11733.9512,133.236199999999,N/A,43
Instructions-Part-2,P00,Male,47,G1,44,1377.03571530622,386.714298980912,11900.49675,249.820650000009,N/A,44
Instructions-Part-2,P00,Male,47,G1,45,563.1,451.6,12266.90035,83.2726999999868,N/A,45
Instructions-Part-2,P00,Male,47,G1,46,288.416666666667,482.25,12400.13745,99.928350000002,N/A,46
Instructions-Part-2,P00,Male,47,G1,47,206.285714285714,482.857142857143,12550.03045,233.164650000021,N/A,47
Instructions-Part-2,P00,Male,47,G1,48,405.6,475.55,12849.81425,166.648849999998,N/A,48
Instructions-Part-2,P00,Male,47,G1,49,598.833333333333,466.666666666667,13066.3262,199.855949999997,N/A,49
Instructions-Part-2,P00,Male,47,G1,50,897.75,467625,13332.80065,66.6187500000087,N/A,50
Instructions-Part-2,P00,Male,47,G1,51,864.1875,465.6875,13416.0737,133.237949999995,N/A,51
Instructions-Part-2,P00,Male,47,G1,52,1010.72222222222,474.944444444444,13599.2749,149.892950000009,N/A,52
Instructions-Part-2,P00,Male,47,G1,53,1202625,479.166666666667,13799.13255,199.855450000003,N/A,53
Instructions-Part-2,P00,Male,47,G1,54,1401.5,478.5,14132.2258,99.9284000000043,N/A,54
Instructions-Part-2,P00,Male,47,G1,55,1396875,497375,14248809,66.6186499999894,N/A,55
Instructions-Part-2,P00,Male,47,G1,56,1543.9375,502.8125,14365.39155,133.236550000001,N/A,56
Instructions-Part-2,P00,Male,47,G1,57,1679.78571428571,498.571428571429,14531.9386,116.582900000009,N/A,57
Instructions-Part-2,P00,Male,47,G1,58,346.4,513.1,14765.10325,83.2740999999951,N/A,58
Instructions-Part-2,P00,Male,47,G1,59,180.15,544.1,14881687,166.5481,N/A,59
Instructions-Part-2,P00,Male,47,G1,60,891.636363636364,830.272727272727,15114.85385,183.19975,N/A,60
Instructions-Part-2,P00,Male,47,G1,61,804.83330281151,538.166453347478,15980.89545,149.89234999998,N/A,61
Instructions-Part-2,P00,Male,47,G1,62,1240.50002026167,498.782576152613,16230.71735,241.405249999996,N/A,62
Instructions-Part-2,P01,Male,32,G1,1,1025.296875,572.078125,0,282.81690000002,N/A,1
Instructions-Part-2,P01,Male,32,G1,2,414.59375,235.46875,382.745150000002,266.47540000001,N/A,2
Instructions-Part-2,P01,Male,32,G1,3,687.821428571429,204.892857142857,699.183799999999,233.165799999988,N/A,3
Instructions-Part-2,P01,Male,32,G1,4,400,211375,965.659700000004,66.6178000000073,N/A,4
Instructions-Part-2,P01,Male,32,G1,5,187.166666666667,303.666666666667,1332.0634,149.890849999996,N/A,5
Instructions-Part-2,P01,Male,32,G1,6,191.65,343.35,1498.60965,166.54634999999,N/A,6
Instructions-Part-2,P01,Male,32,G1,7,456.166666666667,323.458333333333,1731.77470000001,199.856449999992,N/A,7
Instructions-Part-2,P01,Male,32,G1,8,395.285714285714,333.571428571429,1948.28575000001,233.165700000012,N/A,8
Instructions-Part-2,P01,Male,32,G1,9,526.041666666667,323.458333333333,2231.41535000001,199.856700000004,N/A,9
Instructions-Part-2,P01,Male,32,G1,10,729.777780420419,310.583324382452,2481.2362,316.438699999999,N/A,10
Instructions-Part-2,P01,Male,32,G1,11,579.821428571429,301.964285714286,2847.63830000001,233.166150000005,N/A,11
Instructions-Part-2,P01,Male,32,G1,12,464.458333333333,310375,3130.76805,199.856750000006,N/A,12
Instructions-Part-2,P01,Male,32,G1,13,366.230769230769,323.115384615385,3363.93520000001,216.5101,N/A,13
Instructions-Part-2,P01,Male,32,G1,14,629,292.5,3630.40905,66.618650000004,N/A,14
Instructions-Part-2,P01,Male,32,G1,15,861.607112490958,304.964278645437,3730.33720000001,266.474850000013,N/A,15
Instructions-Part-2,P01,Male,32,G1,16,998,315.714285714286,4046.77620000001,233.16605,N/A,16
Instructions-Part-2,P01,Male,32,G1,17,1117.43333333333,312.733333333333,4329906,499.640799999994,N/A,17
Instructions-Part-2,P01,Male,32,G1,18,1018.83333333333,340.944444444444,4862.8567,149.891699999993,N/A,18
Instructions-Part-2,P01,Male,32,G1,19,1327.75,330375,5096.02125000001,199.856599999999,N/A,19
Instructions-Part-2,P01,Male,32,G1,20,1262.33333333333,337.111111111111,5312.53265000001,149.892099999997,N/A,20
Instructions-Part-2,P01,Male,32,G1,21,1148.13636363636,329.636363636364,5495.73460000001,183.201299999986,N/A,21
Instructions-Part-2,P01,Male,32,G1,22,1466.81578947368,330.605263157895,5712.24535,316.438950000011,N/A,22
Instructions-Part-2,P01,Male,32,G1,23,1604.7,313.333333333333,6061.99340000001,249.819849999985,N/A,23
Instructions-Part-2,P01,Male,32,G1,24,198.547619047619,387,6561.63405000001,349.747749999995,N/A,24
Instructions-Part-2,P01,Male,32,G1,25,340.03125,377375,7011.31025000001,266.475850000017,N/A,25
Instructions-Part-2,P01,Male,32,G1,26,610.071428571429,363.214285714286,7327.74980000001,233.165299999993,N/A,26
Instructions-Part-2,P01,Male,32,G1,27,1050.27272727273,367.454545454545,7644.1891,183.200750000004,N/A,27
Instructions-Part-2,P01,Male,32,G1,28,249.178571428571,505.321428571429,7894.00895,233.165899999993,N/A,28
Instructions-Part-2,P01,Male,32,G1,29,135.083333333333,513.458333333333,8160.4838,199.856150000007,N/A,29
Instructions-Part-2,P01,Male,32,G1,30,482.409090909091,491.954545454546,8393.65000000001,183.201349999988,N/A,30
Instructions-Part-2,P01,Male,32,G1,31,405.857142857143,493.952380952381,8610.16125,349.748299999992,N/A,31
Instructions-Part-2,P01,Male,32,G1,32,647.366666666667,485.033333333333,8993.21855000001,249.820200000002,N/A,32
Instructions-Part-2,P01,Male,32,G1,33,918.433333333333,476.133333333333,9276.34815000001,249.820599999992,N/A,33
Instructions-Part-2,P01,Male,32,G1,34,1092.88461538462,469.346153846154,9576.1326,216.510700000013,N/A,34
Instructions-Part-2,P01,Male,32,G1,35,1316.09090909091,479.5,9842.6072,183.202150000012,N/A,35
Instructions-Part-2,P01,Male,32,G1,36,1282.35,483.1,10342.2484,166.546650000004,N/A,36
Instructions-Part-2,P01,Male,32,G1,37,1186.55,484.05,10558.7593,166.547550000003,N/A,37
Instructions-Part-2,P01,Male,32,G1,38,1596.46428571429,484.178571428572,10775.2702,233.165500000003,N/A,38
Instructions-Part-2,P01,Male,32,G1,39,1740.83333333333,469.833333333333,11041.7451,149.893249999994,N/A,39
Instructions-Part-2,P01,Male,32,G1,40,190.4,562.633333333333,11308.21995,249.821149999989,N/A,40
Instructions-Part-2,P01,Male,32,G1,41,245.055555555556,560.777777777778,11591.34945,149.892900000006,N/A,41
Instructions-Part-2,P01,Male,32,G1,42,994,924.95,11774.5512,166.547449999998,N/A,42
Instructions-Part-2,P01,Male,32,G1,43,869875,874.75,11991062,266.4755,N/A,43
Instructions-Part-2,P01,Male,32,G1,44,1011.33333333333,874.066666666667,12307.50085,249.820850000018,N/A,44
Instructions-Part-2,P01,Male,32,G1,45,1073.6,799.95,14139.51725,166.547049999994,N/A,45
Instructions-Part-2,P02,Female,22,G1,1,1029.12068965517,527.241379310345,0,199.577650000021,N/A,1
Instructions-Part-2,P02,Female,22,G1,2,597,383.75,266.195500000002,99.9284999999945,N/A,2
Instructions-Part-2,P02,Female,22,G1,3,262.833333333333,315.5,549.326499999996,99.9273499999981,N/A,3
Instructions-Part-2,P02,Female,22,G1,4,408.409090909091,283.181818181818,699.218250000005,183.2016,N/A,4
Instructions-Part-2,P02,Female,22,G1,5,624.294117647059,252.529411764706,949.038449999993,283.129300000001,N/A,5
Instructions-Part-2,P02,Female,22,G1,6,398.719512195122,200.963414634146,1282.1321,682.841950000002,N/A,6
Instructions-Part-2,P02,Female,22,G1,7,631.857142857143,190.428571428571,2014.93764999999,116.593850000005,N/A,7
Instructions-Part-2,P02,Female,22,G1,8,449,181.75,2181.48535,133.237249999991,N/A,8
Instructions-Part-2,P02,Female,22,G1,9,388.75,181.5,2348.03230000001,66.6185999999871,N/A,9
Instructions-Part-2,P02,Female,22,G1,10,722375,176.5,2731.09,133.237399999998,N/A,10
Instructions-Part-2,P02,Female,22,G1,11,776.617647058824,209.823529411765,2897.63715,283.129400000005,N/A,11
Instructions-Part-2,P02,Female,22,G1,12,447.216216216216,198.513513513514,3230.73045,616.22285000002,N/A,12
Instructions-Part-2,P02,Female,22,G1,13,549.8125,159.75,3896.91845,133.237249999991,N/A,13
Instructions-Part-2,P02,Female,22,G1,14,651.2,172.3,4080.1203,83.2728500000085,N/A,14
Instructions-Part-2,P02,Female,22,G1,15,175.444444444444,322.777777777778,4213.35679999999,149.893550000008,N/A,15
Instructions-Part-2,P02,Female,22,G1,16,132.666666666667,340.777777777778,4379.90465,149.891199999998,N/A,16
Instructions-Part-2,P02,Female,22,G1,17,302,332,4579.75994999999,116.582750000001,N/A,17
Instructions-Part-2,P02,Female,22,G1,18,442.277777777778,357.944444444444,4746.3069,149.89224999999,N/A,18
Instructions-Part-2,P02,Female,22,G1,19,559.5625,350.25,4929.5089,133.236899999989,N/A,19
Instructions-Part-2,P02,Female,22,G1,20,712.25,338,5112.71030000001,66.6187500000087,N/A,20
Instructions-Part-2,P02,Female,22,G1,21,399.833333333333,341.777777777778,5229.2928,149.893399999986,N/A,21
Instructions-Part-2,P02,Female,22,G1,22,979.333333333333,348.388888888889,5429.14904999999,149.892350000009,N/A,22
Instructions-Part-2,P02,Female,22,G1,23,1092,356.541666666667,5612.3505,199.856299999999,N/A,23
Instructions-Part-2,P02,Female,22,G1,24,1273625,340.6875,5878.8254,133.237300000008,N/A,24
Instructions-Part-2,P02,Female,22,G1,25,1051.5,347.5,6078.6817,283.130100000009,N/A,25
Instructions-Part-2,P02,Female,22,G1,26,1189.77777777778,345.888888888889,6411.7755,149.891799999998,N/A,26
Instructions-Part-2,P02,Female,22,G1,27,1434.81818181818,343.090909090909,6628.28694999999,183.201350000003,N/A,27
Instructions-Part-2,P02,Female,22,G1,28,1305.03333333333,318.466666666667,6861.45195,249.820500000002,N/A,28
Instructions-Part-2,P02,Female,22,G1,29,1225.84615384615,320.384615384615,7144.5812,216.511050000001,N/A,29
Instructions-Part-2,P02,Female,22,G1,30,1536.65,314.45,7427.71195,166.546849999999,N/A,30
Instructions-Part-2,P02,Female,22,G1,31,1697.25,287.5,7877.38885,66.6184000000067,N/A,31
Instructions-Part-2,P02,Female,22,G1,32,1630.61538461538,301.038461538462,7977.3161,216.596499999985,N/A,32
Instructions-Part-2,P02,Female,22,G1,33,1743.92857142857,298,8243.79119999999,116.644900000014,N/A,33
Instructions-Part-2,P02,Female,22,G1,34,167675,386925,8443.64745,333.093649999995,N/A,34
Instructions-Part-2,P02,Female,22,G1,35,350.2,395.2,8810.05055,166.546949999989,N/A,35
Instructions-Part-2,P02,Female,22,G1,36,491.772727272727,376.909090909091,9026.56185,183.201700000005,N/A,36
Instructions-Part-2,P02,Female,22,G1,37,667.722222222222,358.444444444445,9259.7273,149.892000000007,N/A,37
Instructions-Part-2,P02,Female,22,G1,38,623.571428571429,377.928571428571,9442.92849999999,116.583350000001,N/A,38
Instructions-Part-2,P02,Female,22,G1,39,833.681818181818,393.181818181818,9609.4755,183.201550000013,N/A,39
Instructions-Part-2,P02,Female,22,G1,40,1133,404,9859.29579999999,199.855949999997,N/A,40
Instructions-Part-2,P02,Female,22,G1,41,1179.9375,405.75,10092.46145,133.23805,N/A,41
Instructions-Part-2,P02,Female,22,G1,42,1525.65384615385,387.923076923077,10292.31745,216.510999999999,N/A,42
Instructions-Part-2,P02,Female,22,G1,43,125.166666666667,475,10808.61305,99.9282499999972,N/A,43
Instructions-Part-2,P02,Female,22,G1,44,206.45,513.1,10941.85075,166.547099999996,N/A,44
Instructions-Part-2,P02,Female,22,G1,45,297.96875,512.34375,11141.7066,266.47540000001,N/A,45
Instructions-Part-2,P02,Female,22,G1,46,444.888888888889,508.833333333333,11458.14625,149.891999999993,N/A,46
Instructions-Part-2,P02,Female,22,G1,47,140.815789473684,476.973684210526,11658.0027,316.439450000005,N/A,47
Instructions-Part-2,P02,Female,22,G1,48,252.25,498.1875,12007.7506,133.237550000005,N/A,48
Instructions-Part-2,P02,Female,22,G1,49,475.666666666667,504.75,12190.95185,199.857099999994,N/A,49
Instructions-Part-2,P02,Female,22,G1,50,709.318181818182,512.454545454546,12457.42755,183.203499999989,N/A,50
Instructions-Part-2,P02,Female,22,G1,51,959.583333333333,487.222222222222,12840.4858,299.784299999999,N/A,51
Instructions-Part-2,P02,Female,22,G1,52,1405.94444444444,484.555555555556,13273.5072,149.891899999988,N/A,52
Instructions-Part-2,P02,Female,22,G1,53,1337.88888888889,494.777777777778,13456.7086,149.892850000004,N/A,53
Instructions-Part-2,P02,Female,22,G1,54,1266.5,494.5,13639.91065,116.582550000006,N/A,54
Instructions-Part-2,P02,Female,22,G1,55,1563.25,502.583333333333,13823.11155,99.9286500000017,N/A,55
Instructions-Part-2,P02,Female,22,G1,56,1715.5,489.1875,13973.00365,133.237899999993,N/A,56
Instructions-Part-2,P02,Female,22,G1,57,248.714285714286,581,14222.82405,116.582399999985,N/A,57
Instructions-Part-2,P02,Female,22,G1,58,202625,570625,14372.7163,133.237050000011,N/A,58
Instructions-Part-2,P02,Female,22,G1,59,948.476190476191,909.619047619048,14572.5729,349.748050000009,N/A,59
Instructions-Part-2,P02,Female,22,G1,60,1090375,893,14972.28495,133.237699999998,N/A,60
Instructions-Part-2,P02,Female,22,G1,61,754.794117647059,437.029411764706,15921.6018,65.1707000000024,N/A,61
Instructions-Part-2,P03,Female,16,G1,1,735.44,549.48,0,96.1191499999985,N/A,1
Instructions-Part-2,P03,Female,16,G1,2,499.2,286.1,246.003700000001,83.276549999995,N/A,2
Instructions-Part-2,P03,Female,16,G1,3,914.25,866,412.55524999999,166.542849999998,N/A,3
Instructions-Part-2,P03,Female,16,G1,4,310.75,239.6875,745.6486,133.236250000016,N/A,4
Instructions-Part-2,P03,Female,16,G1,5,449.4375,201875,928.846099999995,133.239349999989,N/A,5
Instructions-Part-2,P03,Female,16,G1,6,713625,183375,1112.05124999999,66.6159500000067,N/A,6
Instructions-Part-2,P03,Female,16,G1,7,293.8,322,1378.52184999999,83.2767500000045,N/A,7
Instructions-Part-2,P03,Female,16,G1,8,241.285714285714,330.5,1478.45504999999,116.583150000006,N/A,8
Instructions-Part-2,P03,Female,16,G1,9,556.1,303.55,1661.65105,166.550199999983,N/A,9
Instructions-Part-2,P03,Female,16,G1,10,824.8125,309.5625,1894.82105,133.23550000001,N/A,10
Instructions-Part-2,P03,Female,16,G1,11,709.916666666667,311.833333333333,2078.02105,99.9294000000082,N/A,11
Instructions-Part-2,P03,Female,16,G1,12,260.6,326.1,2244567,83.2728999999963,N/A,12
Instructions-Part-2,P03,Female,16,G1,13,136.236842105263,329.105263157895,2361.15075,316.440849999985,N/A,13
Instructions-Part-2,P03,Female,16,G1,14,289.041666666667,336.083333333333,2727.5539,199.856599999999,N/A,14
Instructions-Part-2,P03,Female,16,G1,15,1063.16666666667,310.888888888889,3110.61064999999,149.895050000006,N/A,15
Instructions-Part-2,P03,Female,16,G1,16,1205.66666666667,311.777777777778,3310.46699999999,149.893400000001,N/A,16
Instructions-Part-2,P03,Female,16,G1,17,1084.8,305.5,3510.32465,83.2724999999919,N/A,17
Instructions-Part-2,P03,Female,16,G1,18,1395.33333333333,315.833333333333,3643.55875,149.894899999999,N/A,18
Instructions-Part-2,P03,Female,16,G1,19,1307.35185185185,312.592592592593,3843.4194,449.677400000015,N/A,19
Instructions-Part-2,P03,Female,16,G1,20,1172.84615384615,307.115384615385,4343.05649999999,216.515249999997,N/A,20
Instructions-Part-2,P03,Female,16,G1,21,1286.1,319.5,4609.5371,166.543700000009,N/A,21
Instructions-Part-2,P03,Female,16,G1,22,1222.28571428571,321.357142857143,4809.39069999999,116.579700000002,N/A,22
Instructions-Part-2,P03,Female,16,G1,23,1461.76315789474,333.631578947368,4975.93375,316.44219999999,N/A,23
Instructions-Part-2,P03,Female,16,G1,24,1687.9,333.7,5342.3419,166.544150000002,N/A,24
Instructions-Part-2,P03,Female,16,G1,25,1648.53571428571,329.321428571429,5525.54239999999,233.162749999989,N/A,25
Instructions-Part-2,P03,Female,16,G1,26,307.75,400.833333333333,5841.98079999999,99.9272000000055,N/A,26
Instructions-Part-2,P03,Female,16,G1,27,124.85,397.5,6008.52815,166.545299999998,N/A,27
Instructions-Part-2,P03,Female,16,G1,28,358125,393125,6208.38565,66.6156000000046,N/A,28
Instructions-Part-2,P03,Female,16,G1,29,592625,447.5,6441.5557,66.6110999999946,N/A,29
Instructions-Part-2,P03,Female,16,G1,30,510.5625,407.3125,6608.09735,133.2359,N/A,30
Instructions-Part-2,P03,Female,16,G1,31,893.05,395.8,6807.9525,166.548350000012,N/A,31
Instructions-Part-2,P03,Female,16,G1,32,833.9375,405.3125,7007.80905,133.237099999998,N/A,32
Instructions-Part-2,P03,Female,16,G1,33,1028.05555555556,390.166666666667,7191.0104,149.892099999997,N/A,33
Instructions-Part-2,P03,Female,16,G1,34,1199.75,387.083333333333,7390.86379999999,99.9340500000108,N/A,34
Instructions-Part-2,P03,Female,16,G1,35,1434.5,391.454545454545,7540761,183.19769999999,N/A,35
Instructions-Part-2,P03,Female,16,G1,36,273.1,515.7,7923.81869999999,83.2700499999919,N/A,36
Instructions-Part-2,P03,Female,16,G1,37,192.5,497.277777777778,8057.05134999999,149.895099999994,N/A,37
Instructions-Part-2,P03,Female,16,G1,38,575.8,480.65,8273.5646,166.548300000009,N/A,38
Instructions-Part-2,P03,Female,16,G1,39,796.444444444445,485,8490.07465,149.893349999998,N/A,39
Instructions-Part-2,P03,Female,16,G1,40,1079,503125,8706.58649999999,133.2405,N/A,40
Instructions-Part-2,P03,Female,16,G1,41,1415.05,509,8889.78969999999,166.546249999999,N/A,41
Instructions-Part-2,P03,Female,16,G1,42,1699.68181818182,501.045454545455,9122.95379999999,183.201499999996,N/A,42
Instructions-Part-2,P03,Female,16,G1,43,1515.11111111111,488.111111111111,9356.1243,149.88764999999,N/A,43
Instructions-Part-2,P03,Female,16,G1,44,270625,554.25,9605.9396,66.6163500000112,N/A,44
Instructions-Part-2,P03,Female,16,G1,45,170.15,559.85,9705.86695,166.546100000007,N/A,45
Instructions-Part-2,P03,Female,16,G1,46,874.75,837.90625,10521.9473,221.187699999995,N/A,46
Instructions-Part-2,P04,Female,17,G1,1,997.80303030303,980.977272727273,0,207.842699999997,N/A,1
Instructions-Part-2,P04,Female,17,G1,2,451.583333333333,259.75,357.735499999995,99.9274000000005,N/A,2
Instructions-Part-2,P04,Female,17,G1,3,243.5,211,507.627049999996,133.233500000002,N/A,3
Instructions-Part-2,P04,Female,17,G1,4,228.65,381.75,1340.36309999999,166.546699999992,N/A,4
Instructions-Part-2,P04,Female,17,G1,5,268.45,335.8,1540.21644999999,166.548899999994,N/A,5
Instructions-Part-2,P04,Female,17,G1,6,522.8125,320.75,1773.38265,133.23814999999,N/A,6
Instructions-Part-2,P04,Female,17,G1,7,826.7,310.75,1973.23839999999,166.543750000012,N/A,7
Instructions-Part-2,P04,Female,17,G1,8,709.884615384615,324.538461538462,2189.74924999999,216.512749999994,N/A,8
Instructions-Part-2,P04,Female,17,G1,9,1078.57692307692,309.923076923077,2472.8793,216.513300000006,N/A,9
Instructions-Part-2,P04,Female,17,G1,10,1312.33333333333,300.555555555556,2756.62944999999,149.273149999994,N/A,10
Instructions-Part-2,P04,Female,17,G1,11,1242.6,299.25,2939.20955,166.549450000006,N/A,11
Instructions-Part-2,P04,Female,17,G1,12,1460.2380952381,296,3172.37685,349.749750000017,N/A,12
Instructions-Part-2,P04,Female,17,G1,13,1681.21875,289.65625,3572.09044999999,266.474350000004,N/A,13
Instructions-Part-2,P04,Female,17,G1,14,200.75,409.25,3971.94795,199.709900000016,N/A,14
Instructions-Part-2,P04,Female,17,G1,15,319.863636363636,395.909090909091,4204.96759999999,183.202500000014,N/A,15
Instructions-Part-2,P04,Female,17,G1,16,632.066666666667,380.833333333333,4454.7874,249.821350000013,N/A,16
Instructions-Part-2,P04,Female,17,G1,17,874.208333333333,368.958333333333,4737.91929999999,199.854300000006,N/A,17
Instructions-Part-2,P04,Female,17,G1,18,806.444444444444,376.333333333333,4971.08534999999,149.88870000001,N/A,18
Instructions-Part-2,P04,Female,17,G1,19,1040.72727272727,362.5,5187.59544999999,183.199150000015,N/A,19
Instructions-Part-2,P04,Female,17,G1,20,1170.6,360,5404.1045,166.547250000003,N/A,20
Instructions-Part-2,P04,Female,17,G1,21,1363.59090909091,349.136363636364,5620.6146,183.203150000001,N/A,21
Instructions-Part-2,P04,Female,17,G1,22,1464.64285714286,351.785714285714,5837.12805,233.173200000005,N/A,22
Instructions-Part-2,P04,Female,17,G1,23,246,486.55,6170.21949999999,166.54800000001,N/A,23
Instructions-Part-2,P04,Female,17,G1,24,162.464285714286,489.642857142857,6370.07544999999,233.166200000007,N/A,24
Instructions-Part-2,P04,Female,17,G1,25,423.416666666667,498.416666666667,6669.85954999999,99.929250000001,N/A,25
Instructions-Part-2,P04,Female,17,G1,26,138.2,505.65,6969.64569999999,166.544649999996,N/A,26
Instructions-Part-2,P04,Female,17,G1,27,246.538461538462,489,7169.51014999999,216.501449999996,N/A,27
Instructions-Part-2,P04,Female,17,G1,28,388.607142857143,502,7435.97774999999,233.17134999999,N/A,28
Instructions-Part-2,P04,Female,17,G1,29,576.714285714286,494.964285714286,7735.75975,233.164999999994,N/A,29
Instructions-Part-2,P04,Female,17,G1,30,745.5,485.416666666667,8035.54535,99.9292500000156,N/A,30
Instructions-Part-2,P04,Female,17,G1,31,950.033333333333,478.933333333333,8185.43584999999,249.825049999999,N/A,31
Instructions-Part-2,P04,Female,17,G1,32,1133.44444444444,478.666666666667,8501.87775,149.891099999993,N/A,32
Instructions-Part-2,P04,Female,17,G1,33,1286875,472.03125,8701.73289999999,266.474950000003,N/A,33
Instructions-Part-2,P04,Female,17,G1,34,1393.39285714286,475.571428571429,9001.51689999999,233.168699999995,N/A,34
Instructions-Part-2,P04,Female,17,G1,35,1709.83333333333,459.333333333333,9301.30679999999,199.851850000006,N/A,35
Instructions-Part-2,P04,Female,17,G1,36,232.083333333333,574.791666666667,9617.74265,199.851450000016,N/A,36
Instructions-Part-2,P04,Female,17,G1,37,192.25,557.75,9834.24799999999,199.85845,N/A,37
Instructions-Part-2,P04,Female,17,G1,38,955.323529411765,824.455882352941,10966.77225,365.035550000001,N/A,38
Instructions-Part-2,P05,Female,17,G1,1,1001.7868852459,1017.53278688525,0,159.056500000023,N/A,1
Instructions-Part-2,P05,Female,17,G1,2,848.142857142857,763.642857142857,725.313350000011,116.584399999992,N/A,2
Instructions-Part-2,P05,Female,17,G1,3,902.416666666667,852.583333333334,875.205050000004,99.9261000000115,N/A,3
Instructions-Part-2,P05,Female,17,G1,4,496.15,215.5,1058.41385000001,166.541100000002,N/A,4
Instructions-Part-2,P05,Female,17,G1,5,354.857142857143,177.357142857143,1291.57220000001,116.585549999989,N/A,5
Instructions-Part-2,P05,Female,17,G1,6,668.409090909091,158.090909090909,1474.77175,183.202400000009,N/A,6
Instructions-Part-2,P05,Female,17,G1,7,252.6,299.15,1724.5938,166.546249999985,N/A,7
Instructions-Part-2,P05,Female,17,G1,8,113125,334.3125,1957.75885000001,133.240850000002,N/A,8
Instructions-Part-2,P05,Female,17,G1,9,558.617647058824,315.588235294118,2157.61715000001,283.13029999999,N/A,9
Instructions-Part-2,P05,Female,17,G1,10,335.318181818182,333.909090909091,2507.3656,183.200500000006,N/A,10
Instructions-Part-2,P05,Female,17,G1,11,184.045454545455,354.045454545455,2757.18730000001,183.198199999999,N/A,11
Instructions-Part-2,P05,Female,17,G1,12,68875,365375,2990.35675000001,66.6155500000023,N/A,12
Instructions-Part-2,P05,Female,17,G1,13,812.823529411765,330.382352941176,3123.5889,283.132499999992,N/A,13
